,uid,latitude,longitude,date,split,geometry,index_right,index,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME_x,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,NAME_y,median_household_income,median_family_income,total_pop_race,poverty,total_pop,white,black,asian,hispanic_latino,aian,nhpi,other,multi,state,county,tract,poverty_rate,percent_white,percent_black,percent_asian,percent_nonwhite,percent_hispanic_latino,percent_aian,percent_nhpi,percent_other,percent_multi,poverty_rate_state,percent_white_state,percent_black_state,percent_asian_state,percent_aian_state,percent_nhpi_state,percent_other_state,percent_multi_state,percent_hispanic_latino_state,percent_nonwhite_state,NAME,median_household_income_state_overall,median_family_income_state_overall,total_pop_race_state_overall,poverty_state_overall,total_pop_state_overall,white_state_overall,black_state_overall,asian_state_overall,hispanic_latino_state_overall,aian_state_overall,nhpi_state_overall,other_state_overall,multi_state_overall,poverty_rate_bin,percent_white_bin,percent_black_bin,percent_asian_bin,percent_aian_bin,percent_nhpi_bin,percent_other_bin,percent_multi_bin,percent_hispanic_latino_bin,percent_nonwhite_bin,missing_pop,low_income
411,cpxc,42.024803,-78.964352,2017-10-04,test,POINT (-78.96435200000001 42.024803),25272.0,2500.0,36,009,940300,36009940300,9403,Census Tract 9403,G5020,S,105881140.0,19755258.0,+42.1241177,-078.6704159,"Census Tract 9403, Cattaraugus County, New York",31266.0,37878.0,5991.0,1517.0,5991.0,3751.0,162.0,55.0,371.0,1557.0,0.0,118.0,348.0,36,009,940300,0.25321315306292774,0.6261058254047738,0.02704056084126189,0.009180437322650642,0.37389417459522617,0.06192622266733434,0.2598898347521282,0.0,0.01969621098314138,0.05808713069604406,0.12818090492416864,0.630265231818001,0.16734050985258794,0.08491145494299186,0.004878076437446107,0.00046494946608804195,0.08076116257585753,0.0313786149070275,0.17918353465626274,0.36973476818199896,New York,68486.0,84385.0,19572319.0,2445767.0,19572319.0,12459687.0,3065471.0,1647606.0,3720983.0,79512.0,8821.0,1694965.0,616257.0,1,0,0,0,1,0,0,1,0,1,0,1
412,cpzk,35.98,-78.8090855219176,2019-07-01,train,POINT (-78.80908552191759 35.98),18992.0,649.0,37,063,001807,37063001807,18.07,Census Tract 18.07,G5020,S,9389898.0,58864.0,+35.9862750,-078.8229365,"Census Tract 18.07, Durham County, North Carolina",76318.0,86908.0,10155.0,985.0,10155.0,3502.0,5699.0,20.0,2197.0,20.0,0.0,777.0,137.0,37,063,001807,0.09699655342195962,0.3448547513540128,0.5612013786312161,0.0019694731659281144,0.6551452486459872,0.21634662727720336,0.0019694731659281144,0.0,0.07651403249630724,0.013490891186607583,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,0,1,0,0,0,1,0,1,1,0,0
413,cqap,35.6807979122637,-79.210385203386,2017-03-21,train,POINT (-79.210385203386 35.6807979122637),19420.0,1077.0,37,037,020800,37037020800,208,Census Tract 208,G5020,S,181755283.0,14479953.0,+35.7143431,-079.1474408,"Census Tract 208, Chatham County, North Carolina",65282.0,86213.0,9288.0,542.0,9288.0,7414.0,1555.0,109.0,439.0,0.0,0.0,39.0,171.0,37,037,020800,0.05835486649440138,0.7982342807924203,0.16742032730404824,0.01173557278208441,0.20176571920757969,0.04726528854435831,0.0,0.0,0.004198966408268734,0.018410852713178296,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,0,0,0,0,0,0
414,cqby,37.7705,-121.292,2017-03-21,test,POINT (-121.292 37.7705),36900.0,1687.0,06,077,005106,06077005106,51.06,Census Tract 51.06,G5020,S,99907757.0,1347059.0,+37.7321434,-121.2429025,"Census Tract 51.06, San Joaquin County, California",102361.0,115093.0,8926.0,605.0,8926.0,5173.0,438.0,1563.0,2717.0,112.0,117.0,282.0,1241.0,06,077,005106,0.06777952050190454,0.579542908357607,0.049070132198073046,0.17510643065202777,0.42045709164239303,0.3043916647994622,0.012547613712749272,0.013107775039211293,0.03159309881245799,0.13903204122787363,0.12236374293173113,0.6048675727987227,0.0582908203945456,0.1384788046263071,0.00836603248590504,0.0037439232934668547,0.13789661873663295,0.04835622766441983,0.3808663448957289,0.39513242720127734,California,75235.0,85837.0,39283497.0,4702069.0,39283497.0,23453222.0,2274108.0,5692423.0,15327688.0,303998.0,155290.0,5481792.0,1922664.0,0,0,0,1,1,1,0,1,0,1,0,0
415,cqkr,35.59,-78.9462916690324,2019-09-01,train,POINT (-78.94629166903241 35.59),18887.0,544.0,37,037,020702,37037020702,207.02,Census Tract 207.02,G5020,S,230213843.0,33321504.0,+35.6676277,-079.0132905,"Census Tract 207.02, Chatham County, North Carolina",65486.0,91351.0,3996.0,309.0,3996.0,3480.0,350.0,42.0,357.0,0.0,0.0,99.0,25.0,37,037,020702,0.07732732732732733,0.8708708708708709,0.08758758758758758,0.010510510510510511,0.12912912912912913,0.08933933933933934,0.0,0.0,0.024774774774774775,0.006256256256256257,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,0,0,0,0,0,0
416,crcs,37.2639,-120.906,2018-06-14,train,POINT (-120.906 37.2639),37460.0,2247.0,06,047,002000,06047002000,20,Census Tract 20,G5020,S,585314653.0,21109052.0,+37.2000819,-120.9591276,"Census Tract 20, Merced County, California",60521.0,61443.0,8712.0,1871.0,8712.0,6316.0,14.0,20.0,5420.0,37.0,0.0,2069.0,256.0,06,047,002000,0.21476124885215794,0.7249770431588614,0.0016069788797061523,0.002295684113865932,0.27502295684113864,0.6221303948576676,0.004247015610651974,0.0,0.23748852157943068,0.02938475665748393,0.12236374293173113,0.6048675727987227,0.0582908203945456,0.1384788046263071,0.00836603248590504,0.0037439232934668547,0.13789661873663295,0.04835622766441983,0.3808663448957289,0.39513242720127734,California,75235.0,85837.0,39283497.0,4702069.0,39283497.0,23453222.0,2274108.0,5692423.0,15327688.0,303998.0,155290.0,5481792.0,1922664.0,1,1,0,0,0,0,1,0,1,0,0,1
417,crcz,41.3305639294444,-85.3836083333333,2021-08-30,train,POINT (-85.3836083333333 41.3305639294444),51103.0,690.0,18,113,972600,18113972600,9726,Census Tract 9726,G5020,S,138285078.0,4219979.0,+41.3136429,-085.4286670,"Census Tract 9726, Noble County, Indiana",61791.0,74111.0,4435.0,159.0,4435.0,4424.0,0.0,0.0,81.0,0.0,0.0,0.0,11.0,18,113,972600,0.03585118376550169,0.9975197294250282,0.0,0.0,0.002480270574971815,0.01826381059751973,0.0,0.0,0.0,0.002480270574971815,0.1353977940350358,0.8154160304485109,0.11340292978278485,0.018515833443743444,0.0025014762801024624,0.00040752405954899696,0.02379922663103573,0.025956979354273726,0.07105641155269542,0.1845839695514892,Indiana,56303.0,71164.0,6665703.0,782759.0,6665703.0,5553391.0,626587.0,151979.0,461850.0,15782.0,2506.0,145747.0,169711.0,0,1,0,0,0,0,0,0,0,0,0,0
418,crgq,44.1,-82.116667,2018-08-08,train,POINT (-82.11666700000001 44.1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
419,crja,37.3906,-120.958,2021-07-13,train,POINT (-120.958 37.3906),40334.0,5121.0,06,047,000402,06047000402,4.02,Census Tract 4.02,G5020,S,118656652.0,1135494.0,+37.3998708,-120.8953613,"Census Tract 4.02, Merced County, California",62500.0,61442.0,9060.0,1096.0,9060.0,6702.0,0.0,16.0,2842.0,35.0,0.0,1654.0,653.0,06,047,000402,0.12097130242825607,0.7397350993377484,0.0,0.0017660044150110375,0.26026490066225166,0.3136865342163355,0.003863134657836645,0.0,0.182560706401766,0.07207505518763797,0.12236374293173113,0.6048675727987227,0.0582908203945456,0.1384788046263071,0.00836603248590504,0.0037439232934668547,0.13789661873663295,0.04835622766441983,0.3808663448957289,0.39513242720127734,California,75235.0,85837.0,39283497.0,4702069.0,39283497.0,23453222.0,2274108.0,5692423.0,15327688.0,303998.0,155290.0,5481792.0,1922664.0,0,1,0,0,0,0,1,1,0,0,0,1
420,crli,38.7819903391667,-85.6982861111111,2021-05-18,train,POINT (-85.6982861111111 38.7819903391667),50640.0,227.0,18,143,966700,18143966700,9667,Census Tract 9667,G5020,S,129298022.0,3003324.0,+38.7620451,-085.7304800,"Census Tract 9667, Scott County, Indiana",61825.0,67392.0,4685.0,604.0,4685.0,4592.0,0.0,0.0,29.0,0.0,0.0,0.0,93.0,18,143,966700,0.1289220917822839,0.9801494130202775,0.0,0.0,0.01985058697972252,0.006189967982924227,0.0,0.0,0.0,0.01985058697972252,0.1353977940350358,0.8154160304485109,0.11340292978278485,0.018515833443743444,0.0025014762801024624,0.00040752405954899696,0.02379922663103573,0.025956979354273726,0.07105641155269542,0.1845839695514892,Indiana,56303.0,71164.0,6665703.0,782759.0,6665703.0,5553391.0,626587.0,151979.0,461850.0,15782.0,2506.0,145747.0,169711.0,0,1,0,0,0,0,0,0,0,0,0,1
421,croo,38.3068,-121.693,2021-05-24,train,POINT (-121.693 38.3068),40575.0,5362.0,06,095,253500,06095253500,2535,Census Tract 2535,G5020,S,577076479.0,28735959.0,+38.2050259,-121.7715997,"Census Tract 2535, Solano County, California",68284.0,73919.0,10676.0,1332.0,10676.0,8081.0,712.0,623.0,2227.0,26.0,86.0,953.0,195.0,06,095,253500,0.12476582989883851,0.7569314349943799,0.06669164481079055,0.05835518920944174,0.24306856500562007,0.2085987261146497,0.0024353690520794303,0.00805545147995504,0.08926564256275758,0.018265267890595727,0.12236374293173113,0.6048675727987227,0.0582908203945456,0.1384788046263071,0.00836603248590504,0.0037439232934668547,0.13789661873663295,0.04835622766441983,0.3808663448957289,0.39513242720127734,California,75235.0,85837.0,39283497.0,4702069.0,39283497.0,23453222.0,2274108.0,5692423.0,15327688.0,303998.0,155290.0,5481792.0,1922664.0,1,1,1,0,0,1,0,0,0,0,0,1
422,crqd,39.7469388888889,-87.0759805555555,2017-06-13,train,POINT (-87.0759805555555 39.7469388888889),51711.0,1298.0,18,121,030400,18121030400,304,Census Tract 304,G5020,S,422920326.0,8992859.0,+39.6821742,-087.1519424,"Census Tract 304, Parke County, Indiana",58534.0,66583.0,4834.0,602.0,4834.0,4516.0,0.0,0.0,0.0,117.0,0.0,0.0,201.0,18,121,030400,0.12453454695904013,0.9342159702110053,0.0,0.0,0.06578402978899463,0.0,0.024203558129913115,0.0,0.0,0.041580471659081505,0.1353977940350358,0.8154160304485109,0.11340292978278485,0.018515833443743444,0.0025014762801024624,0.00040752405954899696,0.02379922663103573,0.025956979354273726,0.07105641155269542,0.1845839695514892,Indiana,56303.0,71164.0,6665703.0,782759.0,6665703.0,5553391.0,626587.0,151979.0,461850.0,15782.0,2506.0,145747.0,169711.0,0,1,0,0,1,0,0,1,0,0,0,1
423,crsc,35.65,-78.6853017152814,2021-06-15,train,POINT (-78.6853017152814 35.65),20036.0,1693.0,37,183,053110,37183053110,531.10,Census Tract 531.10,G5020,S,29093740.0,25918.0,+35.6192532,-078.7080411,"Census Tract 531.10, Wake County, North Carolina",94375.0,99886.0,6071.0,399.0,6071.0,4677.0,774.0,63.0,1152.0,0.0,0.0,450.0,107.0,37,183,053110,0.06572228627903146,0.7703837917970681,0.12749135233075276,0.010377203096689177,0.22961620820293197,0.18975457091088782,0.0,0.0,0.07412287926206555,0.017624773513424476,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,1,0,1,0,0,0
424,csti,35.6653613953597,-79.2390568613799,2017-10-18,train,POINT (-79.23905686137989 35.6653613953597),19420.0,1077.0,37,037,020800,37037020800,208,Census Tract 208,G5020,S,181755283.0,14479953.0,+35.7143431,-079.1474408,"Census Tract 208, Chatham County, North Carolina",65282.0,86213.0,9288.0,542.0,9288.0,7414.0,1555.0,109.0,439.0,0.0,0.0,39.0,171.0,37,037,020800,0.05835486649440138,0.7982342807924203,0.16742032730404824,0.01173557278208441,0.20176571920757969,0.04726528854435831,0.0,0.0,0.004198966408268734,0.018410852713178296,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,0,0,0,0,0,0
425,cstz,38.307,-121.794,2020-02-12,test,POINT (-121.794 38.307),38727.0,3514.0,06,095,253300,06095253300,2533,Census Tract 2533,G5020,S,442716278.0,2198910.0,+38.4198882,-121.7998024,"Census Tract 2533, Solano County, California",87639.0,92955.0,2648.0,96.0,2648.0,1979.0,10.0,26.0,1077.0,74.0,0.0,517.0,42.0,06,095,253300,0.03625377643504532,0.747356495468278,0.0037764350453172208,0.009818731117824773,0.2526435045317221,0.40672205438066467,0.027945619335347432,0.0,0.1952416918429003,0.015861027190332326,0.12236374293173113,0.6048675727987227,0.0582908203945456,0.1384788046263071,0.00836603248590504,0.0037439232934668547,0.13789661873663295,0.04835622766441983,0.3808663448957289,0.39513242720127734,California,75235.0,85837.0,39283497.0,4702069.0,39283497.0,23453222.0,2274108.0,5692423.0,15327688.0,303998.0,155290.0,5481792.0,1922664.0,0,1,0,0,1,0,1,0,1,0,0,0
426,ctam,41.3305639294444,-85.3836083333333,2019-05-20,train,POINT (-85.3836083333333 41.3305639294444),51103.0,690.0,18,113,972600,18113972600,9726,Census Tract 9726,G5020,S,138285078.0,4219979.0,+41.3136429,-085.4286670,"Census Tract 9726, Noble County, Indiana",61791.0,74111.0,4435.0,159.0,4435.0,4424.0,0.0,0.0,81.0,0.0,0.0,0.0,11.0,18,113,972600,0.03585118376550169,0.9975197294250282,0.0,0.0,0.002480270574971815,0.01826381059751973,0.0,0.0,0.0,0.002480270574971815,0.1353977940350358,0.8154160304485109,0.11340292978278485,0.018515833443743444,0.0025014762801024624,0.00040752405954899696,0.02379922663103573,0.025956979354273726,0.07105641155269542,0.1845839695514892,Indiana,56303.0,71164.0,6665703.0,782759.0,6665703.0,5553391.0,626587.0,151979.0,461850.0,15782.0,2506.0,145747.0,169711.0,0,1,0,0,0,0,0,0,0,0,0,0
427,ctoz,42.027378,-78.967089,2019-10-01,train,POINT (-78.967089 42.027378),25271.0,2499.0,36,009,961400,36009961400,9614,Census Tract 9614,G5020,S,322590334.0,1399200.0,+42.1241377,-078.9816961,"Census Tract 9614, Cattaraugus County, New York",47115.0,63229.0,4859.0,645.0,4859.0,4769.0,11.0,4.0,68.0,21.0,0.0,3.0,51.0,36,009,961400,0.13274336283185842,0.9814776703025314,0.002263840296357275,0.0008232146532208273,0.018522329697468615,0.013994649104754064,0.004321876929409343,0.0,0.0006174109899156205,0.010495986828565548,0.12818090492416864,0.630265231818001,0.16734050985258794,0.08491145494299186,0.004878076437446107,0.00046494946608804195,0.08076116257585753,0.0313786149070275,0.17918353465626274,0.36973476818199896,New York,68486.0,84385.0,19572319.0,2445767.0,19572319.0,12459687.0,3065471.0,1647606.0,3720983.0,79512.0,8821.0,1694965.0,616257.0,1,1,0,0,0,0,0,0,0,0,0,1
428,ctzo,35.74,-79.02,2019-06-11,train,POINT (-79.02 35.74),18887.0,544.0,37,037,020702,37037020702,207.02,Census Tract 207.02,G5020,S,230213843.0,33321504.0,+35.6676277,-079.0132905,"Census Tract 207.02, Chatham County, North Carolina",65486.0,91351.0,3996.0,309.0,3996.0,3480.0,350.0,42.0,357.0,0.0,0.0,99.0,25.0,37,037,020702,0.07732732732732733,0.8708708708708709,0.08758758758758758,0.010510510510510511,0.12912912912912913,0.08933933933933934,0.0,0.0,0.024774774774774775,0.006256256256256257,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,0,0,0,0,0,0
429,cubk,39.1853,-121.704,2018-12-19,test,POINT (-121.704 39.1853),40234.0,5021.0,06,101,051000,06101051000,510,Census Tract 510,G5020,S,215559228.0,2053852.0,+39.0342246,-121.6633133,"Census Tract 510, Sutter County, California",54799.0,66250.0,2598.0,404.0,2598.0,2174.0,61.0,196.0,924.0,4.0,0.0,118.0,45.0,06,101,051000,0.15550423402617397,0.8367975365665897,0.023479599692070825,0.07544264819091609,0.16320246343341033,0.3556581986143187,0.001539645881447267,0.0,0.04541955350269438,0.017321016166281754,0.12236374293173113,0.6048675727987227,0.0582908203945456,0.1384788046263071,0.00836603248590504,0.0037439232934668547,0.13789661873663295,0.04835622766441983,0.3808663448957289,0.39513242720127734,California,75235.0,85837.0,39283497.0,4702069.0,39283497.0,23453222.0,2274108.0,5692423.0,15327688.0,303998.0,155290.0,5481792.0,1922664.0,1,1,0,0,0,0,0,0,0,0,0,1
430,cudh,40.38382,-76.0402,2019-07-30,test,POINT (-76.0402 40.38382),29202.0,1512.0,42,011,010304,42011010304,103.04,Census Tract 103.04,G5020,S,49769498.0,2046800.0,+40.3972781,-075.9964062,"Census Tract 103.04, Berks County, Pennsylvania",80325.0,90833.0,6801.0,92.0,6801.0,5969.0,276.0,207.0,1018.0,57.0,0.0,208.0,84.0,42,011,010304,0.013527422437876782,0.8776650492574621,0.04058226731363035,0.030436700485222762,0.12233495074253786,0.14968387001911485,0.008381120423467137,0.0,0.030583737685634466,0.012351124834583149,0.11959920000397792,0.7980483267693352,0.12211424549149144,0.030980270194210638,0.0019295997156271564,0.00034885889501186384,0.020211395998964137,0.02636730293535956,0.07015937196344414,0.2019516732306648,Pennsylvania,61744.0,78521.0,12791530.0,1406077.0,12791530.0,10300602.0,1430664.0,436324.0,935216.0,24691.0,4198.0,275177.0,319874.0,0,1,0,0,1,0,1,0,1,0,0,0
431,cudx,38.720200030009,-75.0800833304723,2018-07-25,train,POINT (-75.08008333047231 38.720200030009),1545.0,87.0,10,005,051101,10005051101,511.01,Census Tract 511.01,G5020,S,2363153.0,1177604.0,+38.7246512,-075.0813080,"Census Tract 511.01, Sussex County, Delaware",128750.0,184583.0,876.0,28.0,876.0,865.0,0.0,5.0,26.0,0.0,0.0,0.0,6.0,10,005,051101,0.0319634703196347,0.9874429223744292,0.0,0.005707762557077625,0.012557077625570776,0.02968036529680365,0.0,0.0,0.0,0.00684931506849315,0.11134794229986097,0.6911524499921867,0.22311119298549087,0.03507422536826975,0.00399232931081646,0.0005018947689540405,0.01997483968304265,0.026193067891239544,0.09231635562828512,0.3088475500078134,Delaware,68287.0,83127.0,957248.0,99177.0,957248.0,658237.0,212302.0,37009.0,88364.0,3729.0,542.0,18350.0,27079.0,0,1,0,0,0,0,0,0,0,0,0,0
432,cuej,38.7891000111898,-75.1654833316803,2020-12-08,train,POINT (-75.16548333168031 38.7891000111898),1653.0,195.0,10,005,050901,10005050901,509.01,Census Tract 509.01,G5020,S,55673382.0,1443291.0,+38.7916515,-075.2178310,"Census Tract 509.01, Sussex County, Delaware",85385.0,98750.0,2591.0,97.0,2591.0,2465.0,14.0,0.0,97.0,39.0,0.0,0.0,73.0,10,005,050901,0.037437282902354305,0.9513701273639521,0.005403319181783096,0.0,0.04862987263604786,0.037437282902354305,0.015052103434967195,0.0,0.0,0.028174450019297567,0.11134794229986097,0.6911524499921867,0.22311119298549087,0.03507422536826975,0.00399232931081646,0.0005018947689540405,0.01997483968304265,0.026193067891239544,0.09231635562828512,0.3088475500078134,Delaware,68287.0,83127.0,957248.0,99177.0,957248.0,658237.0,212302.0,37009.0,88364.0,3729.0,542.0,18350.0,27079.0,0,1,0,0,1,0,0,1,0,0,0,0
433,cuiv,37.5368,-121.049,2019-05-14,train,POINT (-121.049 37.5368),35812.0,599.0,06,099,003100,06099003100,31,Census Tract 31,G5020,S,153736737.0,5527914.0,+37.5438360,-121.0570604,"Census Tract 31, Stanislaus County, California",59453.0,63555.0,4161.0,906.0,4161.0,3634.0,3.0,164.0,2121.0,76.0,0.0,284.0,0.0,06,099,003100,0.21773612112472962,0.8733477529440038,0.0007209805335255948,0.03941360249939918,0.12665224705599615,0.5097332372025956,0.0182648401826484,0.0,0.06825282384042297,0.0,0.12236374293173113,0.6048675727987227,0.0582908203945456,0.1384788046263071,0.00836603248590504,0.0037439232934668547,0.13789661873663295,0.04835622766441983,0.3808663448957289,0.39513242720127734,California,75235.0,85837.0,39283497.0,4702069.0,39283497.0,23453222.0,2274108.0,5692423.0,15327688.0,303998.0,155290.0,5481792.0,1922664.0,1,1,0,0,1,0,0,0,1,0,0,1
434,cuje,38.31806,-96.99139,2017-08-07,train,POINT (-96.99139 38.31806),69362.0,340.0,20,115,489700,20115489700,4897,Census Tract 4897,G5020,S,357673864.0,20765772.0,+38.3688222,-096.9926371,"Census Tract 4897, Marion County, Kansas",50449.0,64917.0,2783.0,141.0,2783.0,2686.0,14.0,0.0,85.0,0.0,0.0,14.0,69.0,20,115,489700,0.05066475026949335,0.9651455264103486,0.005030542579949695,0.0,0.03485447358965146,0.030542579949694573,0.0,0.0,0.005030542579949695,0.024793388429752067,0.1152385769408098,0.837549340677714,0.06662244038184784,0.02598334967651838,0.008380882176206432,0.0007868148065627427,0.026483430059549458,0.03419374222160111,0.12462156961095079,0.16245065932228597,Kansas,59597.0,75976.0,2910652.0,305642.0,2910652.0,2455935.0,170291.0,85794.0,345680.0,24010.0,2382.0,71683.0,100557.0,0,1,0,0,0,0,0,0,0,0,0,1
435,cuki,35.74,-79.02,2021-10-12,train,POINT (-79.02 35.74),18887.0,544.0,37,037,020702,37037020702,207.02,Census Tract 207.02,G5020,S,230213843.0,33321504.0,+35.6676277,-079.0132905,"Census Tract 207.02, Chatham County, North Carolina",65486.0,91351.0,3996.0,309.0,3996.0,3480.0,350.0,42.0,357.0,0.0,0.0,99.0,25.0,37,037,020702,0.07732732732732733,0.8708708708708709,0.08758758758758758,0.010510510510510511,0.12912912912912913,0.08933933933933934,0.0,0.0,0.024774774774774775,0.006256256256256257,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,0,0,0,0,0,0
